"aid","Latitude","Longitude","Habitat_WWF","class_description","metric","buff_dist_km","buff_metric","value_median","sp_name","sp_ab","sp_pa"
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppA",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppB",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppC",2,1
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppD",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppE",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppF",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppG",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppH",2,1
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppI",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppJ",1,1
27,0.770276,-51.23094,"Cerrado","Forest","cpland",1,"cpland_1",44.2001099505223,"sppK",1,1
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppA",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppB",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppC",2,1
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppD",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppE",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppF",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppG",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppH",2,1
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppI",0,0
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppJ",1,1
27,0.770276,-51.23094,"Cerrado","Forest","cpland",10,"cpland_10",25.991771133226,"sppK",1,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppA",0,0
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppB",1,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppC",2,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppD",2,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppE",3,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppF",0,0
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppG",0,0
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppH",1,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppI",3,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppJ",1,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",1,"cpland_1",32.7092511013216,"sppK",0,0
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppA",0,0
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppB",1,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppC",2,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppD",2,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppE",3,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppF",0,0
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppG",0,0
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppH",1,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppI",3,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppJ",1,1
28,1.01793,-51.07335,"Cerrado","Forest","cpland",10,"cpland_10",16.0977834947853,"sppK",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppA",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppB",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppC",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppD",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppE",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppF",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppG",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppH",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppI",2,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppJ",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",1,"cpland_1",9.51072017592083,"sppK",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppA",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppB",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppC",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppD",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppE",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppF",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppG",0,0
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppH",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppI",2,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppJ",1,1
29,0.80612,-51.20734,"Cerrado","Forest","cpland",10,"cpland_10",28.838475859079,"sppK",1,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppA",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppB",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppC",2,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppD",4,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppE",1,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppF",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppG",2,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppH",2,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppI",1,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppJ",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",1,"cpland_1",75.6875687568757,"sppK",2,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppA",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppB",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppC",2,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppD",4,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppE",1,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppF",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppG",2,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppH",2,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppI",1,1
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppJ",0,0
30,0.77526,-51.32966,"Floresta","Forest","cpland",10,"cpland_10",45.800841021921,"sppK",2,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppA",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppB",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppC",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppD",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppE",1,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppF",3,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppG",1,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppH",6,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppI",2,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppJ",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",1,"cpland_1",85.7457347275729,"sppK",1,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppA",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppB",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppC",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppD",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppE",1,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppF",3,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppG",1,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppH",6,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppI",2,1
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppJ",0,0
31,0.64582,-51.82376,"Floresta","Forest","cpland",10,"cpland_10",87.032897290528,"sppK",1,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppA",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppB",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppC",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppD",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppE",1,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppF",2,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppG",3,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppH",3,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppI",1,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppJ",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",1,"cpland_1",28.3434232250963,"sppK",1,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppA",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppB",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppC",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppD",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppE",1,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppF",2,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppG",3,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppH",3,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppI",1,1
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppJ",0,0
32,0.66096,-51.85627,"Floresta","Forest","cpland",10,"cpland_10",85.7753637970896,"sppK",1,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppA",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppB",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppC",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppD",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppE",3,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppF",3,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppG",2,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppH",3,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppI",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppJ",1,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",1,"cpland_1",12.6031920748487,"sppK",3,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppA",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppB",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppC",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppD",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppE",3,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppF",3,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppG",2,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppH",3,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppI",0,0
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppJ",1,1
33,0.68606,-51.8884,"Floresta","Forest","cpland",10,"cpland_10",84.6974857058667,"sppK",3,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppA",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppB",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppC",1,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppD",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppE",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppF",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppG",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppH",1,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppI",4,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppJ",2,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",1,"cpland_1",15.6344618772364,"sppK",2,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppA",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppB",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppC",1,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppD",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppE",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppF",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppG",0,0
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppH",1,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppI",4,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppJ",2,1
34,0.59311,-51.34351,"Cerrado","Forest","cpland",10,"cpland_10",35.4466997597352,"sppK",2,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppA",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppB",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppC",3,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppD",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppE",1,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppF",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppG",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppH",2,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppI",4,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppJ",1,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",1,"cpland_1",14.9409502883823,"sppK",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppA",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppB",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppC",3,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppD",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppE",1,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppF",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppG",0,0
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppH",2,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppI",4,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppJ",1,1
35,0.40785,-51.11499,"Cerrado","Forest","cpland",10,"cpland_10",7.13308114081693,"sppK",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppA",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppB",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppC",1,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppD",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppE",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppF",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppG",2,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppH",1,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppI",1,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppJ",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",1,"cpland_1",56.4116675839296,"sppK",4,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppA",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppB",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppC",1,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppD",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppE",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppF",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppG",2,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppH",1,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppI",1,1
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppJ",0,0
36,-0.1164,-51.38822,"Floresta","Forest","cpland",10,"cpland_10",62.3791124691153,"sppK",4,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppA",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppB",2,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppC",1,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppD",1,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppE",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppF",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppG",2,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppH",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppI",1,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppJ",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",1,"cpland_1",70.7611981313548,"sppK",3,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppA",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppB",2,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppC",1,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppD",1,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppE",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppF",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppG",2,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppH",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppI",1,1
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppJ",0,0
37,-0.09047,-51.4149,"Floresta","Forest","cpland",10,"cpland_10",65.4698489826813,"sppK",3,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppA",0,0
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppB",1,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppC",1,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppD",2,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppE",0,0
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppF",0,0
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppG",2,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppH",1,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppI",1,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppJ",0,0
38,-0.07973,-51.44478,"Floresta","Forest","cpland",1,"cpland_1",77.4690508940853,"sppK",1,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",10,"cpland_10",69.162631091263,"sppA",0,0
38,-0.07973,-51.44478,"Floresta","Forest","cpland",10,"cpland_10",69.162631091263,"sppB",1,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",10,"cpland_10",69.162631091263,"sppC",1,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",10,"cpland_10",69.162631091263,"sppD",2,1
38,-0.07973,-51.44478,"Floresta","Forest","cpland",10,"cpland_10",69.162631091263,"sppE",0,0
38,-0.07973,-51.44478,"Floresta","Forest","cpland",10,"cpland_10",69.162631091263,"sppF",0,0
38,-0.07973,-51.44478,"Floresta","Forest","cpland",10,"cpland_10",69.162631091263,"sppG",2,1
